name,image,ratings,no_of_ratings,discount_price,actual_price,category
"Tukzer 5-Replacement Tip Compatible with Tukzer Stylus Pen for iPad Palm Rejection, 2nd Gen Compatible for (2018-2021) iPa...",https://m.media-amazon.com/images/I/415EshTf6VL._AC_UL800_.jpg,4.2,6472.0,399.0,999.0,Tablets
"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2023 iPad 6/7/8/9th Gen; iPad 10.2"", Pro ...",https://m.media-amazon.com/images/I/61Fwm-m1lNL._AC_UL800_.jpg,4.2,6472.0,1999.0,5999.0,Tablets
Zebronics Zeb-Alex Wired USB Optical Mouse with 3 Buttons,https://m.media-amazon.com/images/I/81GFPT2LuHL._AC_UL800_.jpg,3.9,6362.0,139.0,299.0,Peripherals
AmazonBasics Cleaning Kit for DSLR Cameras and Sensitive Electronics (Cleaning Solution Not Included),https://m.media-amazon.com/images/I/71I+wS4LufS._AC_UL800_.jpg,3.9,6286.0,429.0,900.0,Cameras
"Crucial P3 1TB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT1000P3SSD8",https://m.media-amazon.com/images/I/51XuNS7R-lL._AC_UL800_.jpg,4.1,6229.0,5262.0,8600.0,Peripherals
"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT500P3SSD8",https://m.media-amazon.com/images/I/51XuNS7R-lL._AC_UL800_.jpg,4.1,6229.0,2567.0,5400.0,Peripherals
Lapcare ChillMate Adjustable Laptop Cooling Pad with Twin Fans for Efficient Cooling,https://m.media-amazon.com/images/I/71nZjO1OFmL._AC_UL800_.jpg,4.1,6190.0,745.0,999.0,Laptops
Mi Business Casual 21L Water Resistant Laptop Backpack (Dark Grey),https://m.media-amazon.com/images/I/51r5YqOWlyL._AC_UL800_.jpg,4.4,6160.0,999.0,1999.0,Laptops
Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),https://m.media-amazon.com/images/I/81DOFN6Rf0L._AC_UL800_.jpg,4.4,6160.0,1018.0,1999.0,Laptops
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,https://m.media-amazon.com/images/I/91pwFRgKanL._AC_UL800_.jpg,4.4,6100.0,1075.0,1999.0,Laptops
"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 31...",https://m.media-amazon.com/images/I/61u2dhY-JBL._AC_UL800_.jpg,4.1,6062.0,2999.0,5999.0,Wearables
"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 31...",https://m.media-amazon.com/images/I/61gYZVOvwmL._AC_UL800_.jpg,4.1,6062.0,2999.0,5999.0,Wearables
MI LED Smart Color Bulb (B22) - (16 Million Colors + 11 Years Long Life + Compatible with Amazon Alexa and Google Assistant),https://m.media-amazon.com/images/I/41CVeqmeJpL._AC_UL800_.jpg,4.0,6034.0,899.0,999.0,Speakers
Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019,https://m.media-amazon.com/images/I/51H0AT3zDaL._AC_UL800_.jpg,4.1,6005.0,399.0,1499.0,Tablets
"Logitech G213 Prodigy Gaming Keyboard, LIGHTSYNC RGB Backlit Keys, Spill-Resistant, Customizable Keys, Dedicated Multi-Med...",https://m.media-amazon.com/images/I/61Nt8geXzWL._AC_UL800_.jpg,4.5,5965.0,3995.0,4995.0,Peripherals
"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons)",https://m.media-amazon.com/images/I/51TzieA2kpL._AC_UL800_.jpg,4.0,5951.0,699.0,1490.0,Laptops
Universal Remote Control for All LG Smart TV LCD LED OLED UHD HDTV Plasma Magic 3D 4K Webos TVs AKB75095307 AKB75375604 AK...,https://m.media-amazon.com/images/I/61ehRQaSAzL._AC_UL800_.jpg,4.5,5913.0,299.0,999.0,Displays
"Western Digital 2TB WD Blue PC Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD20EZBX",https://m.media-amazon.com/images/I/514DyIKQYYL._AC_UL800_.jpg,4.0,5912.0,4810.0,6300.0,Peripherals
"TOSHIBA Canvio Basics 2TB Portable External HDD - USB 3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard D...",https://m.media-amazon.com/images/I/614hNUfU86S._AC_UL800_.jpg,4.4,5908.0,5790.0,8000.0,Laptops
"TOSHIBA Canvio Basics 1TB Portable External HDD - USB 3.2 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard D...",https://m.media-amazon.com/images/I/614hNUfU86S._AC_UL800_.jpg,4.4,5908.0,3999.0,5600.0,Laptops
"ZEBRONICS Zeb-Action Portable BT Speaker with TWS Function, USB,mSD, AUX, FM, Mic & Fabric Finish(Red)",https://m.media-amazon.com/images/I/91OAhaGwRGL._AC_UL800_.jpg,3.8,5899.0,899.0,1699.0,Speakers
"APC Back-UPS BX1100C-IN 1100VA / 660W, 230V, UPS System, An ideal Power Backup & Protection for Home Office, Desktop PC & ...",https://m.media-amazon.com/images/I/51PIIdmOSLL._AC_UL800_.jpg,3.9,5861.0,7939.0,9990.0,Power
"Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiF...",https://m.media-amazon.com/images/I/51CcVP-leBL._AC_UL800_.jpg,4.1,5833.0,2499.0,7500.0,Cameras
"Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiF...",https://m.media-amazon.com/images/I/51HdC2UqaLL._AC_UL800_.jpg,4.1,5833.0,2299.0,7500.0,Cameras
"Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiF...",https://m.media-amazon.com/images/I/51bliJO1SML._AC_UL800_.jpg,4.1,5833.0,2499.0,7500.0,Cameras
FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,https://m.media-amazon.com/images/I/51qRR6i4dpL._AC_UL800_.jpg,4.0,5795.0,789.0,4000.0,Laptops
HP v150w 64 GB USB 2.0 Flash Drive (Blue),https://m.media-amazon.com/images/I/514c3EsHV8L._AC_UL800_.jpg,4.1,5783.0,469.0,1400.0,Peripherals
HP v150w 32GB USB 2.0 flash Drive (Blue),https://m.media-amazon.com/images/I/51uynN8jncL._AC_UL800_.jpg,4.1,5783.0,319.0,700.0,Peripherals
Amkette Ergo View Laptop Stand with 7 Adjustment Levels for laptops up to 15.6 inches (12 inch /13 inch /14.1 inch /15.6 i...,https://m.media-amazon.com/images/I/71Y-8tdDcQL._AC_UL800_.jpg,4.4,5780.0,709.0,799.0,Laptops
Qubo Outdoor Security Camera (White) from Hero Group | Made in India | IP65 All-Weather | 2MP 1080p Full HD | CCTV Wi-Fi C...,https://m.media-amazon.com/images/I/41wUUAol-PL._AC_UL800_.jpg,4.0,5772.0,2970.0,5490.0,Cameras
Qubo Outdoor Security Camera (Black) from Hero Group | Made in India | IP65 All-Weather | 2MP 1080p Full HD | CCTV Wi-Fi C...,https://m.media-amazon.com/images/I/31RK2ukll1L._AC_UL800_.jpg,4.0,5772.0,2990.0,4290.0,Cameras
Tizum Mouse Pad - Computer Mouse Mat with Anti-Slip Rubber Base & Smooth Mouse Control with Spill-Resistant Surface for La...,https://m.media-amazon.com/images/I/81ha67yYQuL._AC_UL800_.jpg,4.4,5709.0,149.0,299.0,Peripherals
Tizum Mouse Pad - Computer Mouse Mat with Anti-Slip Rubber Base & Smooth Mouse Control with Spill-Resistant Surface for La...,https://m.media-amazon.com/images/I/71tjOwnIcrL._AC_UL800_.jpg,4.4,5709.0,129.0,399.0,Peripherals
Tizum Mouse Pad - Computer Mouse Mat with Anti-Slip Rubber Base & Smooth Mouse Control with Spill-Resistant Surface for La...,https://m.media-amazon.com/images/I/71+l1cjXFEL._AC_UL800_.jpg,4.4,5709.0,129.0,399.0,Peripherals
"Dell KM5221W Pro Wireless USB Keyboard and Mouse Set Quiet Keyboard, Full-Sized Keyboard, Ambidextrous Mouse, Upto 36 Mont...",https://m.media-amazon.com/images/I/31cPY9DDNgS._AC_UL800_.jpg,4.2,5656.0,2299.0,4499.0,Peripherals
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, S...",https://m.media-amazon.com/images/I/61TLdNYN+DL._AC_UL800_.jpg,3.2,5623.0,1499.0,5999.0,Wearables
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, S...",https://m.media-amazon.com/images/I/61qyG6+OOgL._AC_UL800_.jpg,3.2,5623.0,1499.0,5999.0,Wearables
AmazonBasics 14-Gauge Speaker wire - 50 feet,https://m.media-amazon.com/images/I/71NI+Xk0phL._AC_UL800_.jpg,4.2,5621.0,499.0,995.0,Speakers
"Amkette EvoFox Fireblade Gaming Wired Keyboard with LED Backlit, 19 Anti-Ghosting Keys and Windows Lock Key (TKL) (Black)",https://m.media-amazon.com/images/I/61gshB7YIgL._AC_UL800_.jpg,4.1,5601.0,989.0,1299.0,Peripherals
"MI Outdoor Bluetooth Speaker (5W) Up to 20 Hours Battery Life, Dynamic Sound Effect, Bluetooth 5.0, IPX5 Splash Proof, Com...",https://m.media-amazon.com/images/I/81N2x2qSmfL._AC_UL800_.jpg,4.1,5583.0,999.0,1999.0,Speakers
JB SUPER M3 Colorful Wireless Bluetooth Speakers 3D Mini Electroplating Round Steel Speaker (Random Color),https://m.media-amazon.com/images/I/61RakxX+HRL._AC_UL800_.jpg,4.4,5576.0,499.0,1999.0,Speakers
"Zebronics Zeb-County 3 Portable Wireless Speaker Supporting Bluetooth v5.0, FM Radio, Call Function, Built-in Rechargeable...",https://m.media-amazon.com/images/I/71Fq6fG4+oS._AC_UL800_.jpg,3.8,5564.0,549.0,999.0,Speakers
"Zebronics Zeb-County 3 Portable Wireless Speaker Supporting Bluetooth v5.0, FM Radio, Call Function, Built-in Rechargeable...",https://m.media-amazon.com/images/I/71IvkN-jJQS._AC_UL800_.jpg,3.8,5564.0,549.0,999.0,Speakers
"iClever Wireless Keyboard and Mouse Combo - 2.4G Portable Wireless Keyboard Mouse with Rechargeable Battery, Ergonomic Des...",https://m.media-amazon.com/images/I/61Ev5NN9h9L._AC_UL800_.jpg,4.2,5564.0,2650.0,3999.0,Peripherals
"Humble Silicone 19mm Replacement Band Strap with Metal Buckle Compatible with Noise Colorfit Pro 2 , Storm Smart Watch & W...",https://m.media-amazon.com/images/I/41IL4e7hgOL._AC_UL800_.jpg,3.9,5541.0,236.0,599.0,Wearables
"Humble Silicone 19mm Replacement Band Strap with Metal Buckle Compatible with Noise Colorfit Pro 2 , Storm Smart Watch & W...",https://m.media-amazon.com/images/I/31lN2bN7xlL._AC_UL800_.jpg,3.9,5541.0,248.0,599.0,Wearables
"HUMBLE Silicone 19mm Replacement Band Strap with Metal Buckle Compatible with Noise Colorfit Pro 2 , Storm Smart Watch & W...",https://m.media-amazon.com/images/I/51USFACDz6L._AC_UL800_.jpg,3.9,5541.0,278.0,599.0,Wearables
"Humble Silicone 19mm Replacement Band Strap with Metal Buckle Compatible with Noise Colorfit Pro 2 , Storm Smart Watch & W...",https://m.media-amazon.com/images/I/41cI6Ejmq0L._AC_UL800_.jpg,3.9,5541.0,266.0,599.0,Wearables
"HUMBLE Silicone 19mm Replacement Band Strap with Metal Buckle Compatible with Noise Colorfit Pro 2 , Storm Smart Watch & W...",https://m.media-amazon.com/images/I/51xomMJ3TtL._AC_UL800_.jpg,3.9,5541.0,266.0,599.0,Wearables
Artis ARTIS Mini 2.0 USB Multimedia Speakers (Black),https://m.media-amazon.com/images/I/71sKmVh2gwL._AC_UL800_.jpg,4.1,5539.0,449.0,699.0,Speakers
Artis Mini 2.0 USB Multimedia Speakers (Blue),https://m.media-amazon.com/images/I/71l5aRY37mL._AC_UL800_.jpg,4.1,5539.0,449.0,699.0,Speakers
"LG Ultragear 69 cm IPS FHD, G-Sync Compatible, HDR 10, Gaming LCD Monitor, Display Port, HDMI x 2, Height Adjust & Pivot S...",https://m.media-amazon.com/images/I/71NhrDrl44L._AC_UL800_.jpg,4.5,5528.0,18199.0,32000.0,Displays
"Klsniur Mount/Tablet Car Backseat Seat Mount/Tablet Headrest Universal 360° Rotating Holder Adjustable for All 6""-10.5"" Ta...",https://m.media-amazon.com/images/I/61T3sqCfEqL._AC_UL800_.jpg,4.5,5447.0,999.0,2999.0,Tablets
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,https://m.media-amazon.com/images/I/91x7qLAsTPL._AC_UL800_.jpg,4.4,5443.0,1075.0,1999.0,Laptops
"TP-Link Deco E4 Whole Home Mesh Wi-Fi System, Seamless Roaming and Speedy (AC1200) Mbps Dual_Band, Work with Amazon Echo/A...",https://m.media-amazon.com/images/I/61nD6IabYIL._AC_UL800_.jpg,4.3,5430.0,5799.0,11999.0,Wearables
"Fitbit Charge 5 Advanced Health & Fitness Tracker with Built-in GPS, Stress Management, Sleep Tools, 24/7 Heart Rate, SpO2...",https://m.media-amazon.com/images/I/61Mz0onKYIL._AC_UL800_.jpg,3.9,5430.0,12799.0,14999.0,Wearables
"TP-Link Deco E4 Whole Home Wi-Fi Mesh System, Seamless and Speedy(AC1200) 1200Mbps Wireless, Works with Amazon Echo/Alexa,...",https://m.media-amazon.com/images/I/61LV4+1OQwL._AC_UL800_.jpg,4.3,5430.0,2999.0,4999.0,Speakers
"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for P...",https://m.media-amazon.com/images/I/71YE6C0dtZL._AC_UL800_.jpg,4.1,5382.0,649.0,1399.0,Speakers
"Dyazo 6 Angle Foldable & Portable Laptop Riser Stand Made with Aluminum Alloy |Compatible for Dell, Mac Book Air/Pro, Leno...",https://m.media-amazon.com/images/I/61jiHvJzAHS._AC_UL800_.jpg,4.3,5371.0,599.0,1999.0,Laptops
Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for M...,https://m.media-amazon.com/images/I/41bvBlmqDdL._AC_UL800_.jpg,4.3,5371.0,599.0,1999.0,Laptops
Belkin F3Y021bt2M High Speed HDMI Cable with Ethernet - 2 Meter (Black),https://m.media-amazon.com/images/I/61P-ascF3SL._AC_UL800_.jpg,4.4,5339.0,425.0,4999.0,Networking
"Logitech G304 Lightspeed Wireless Gaming Mouse, Hero Sensor, 12,000 DPI, Lightweight, 6 Programmable Buttons, 250h Battery...",https://m.media-amazon.com/images/I/51VpABY-b6L._AC_UL800_.jpg,4.5,5332.0,2795.0,3795.0,Peripherals
"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",https://m.media-amazon.com/images/I/81OFGaT-SlL._AC_UL800_.jpg,4.0,5325.0,149.0,249.0,Peripherals
POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,https://m.media-amazon.com/images/I/71tOJlH2YYL._AC_UL800_.jpg,4.1,5286.0,1399.0,6999.0,Laptops
POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,https://m.media-amazon.com/images/I/719qUQAQMrL._AC_UL800_.jpg,4.1,5286.0,1569.0,4199.0,Laptops
"ZEBRONICS Zeb-Evolve BTv5.0, Voice Assistant, Rapid Charge, Dual Pairing, Call Function, Magnetic Earpiece Bluetooth Wirel...",https://m.media-amazon.com/images/I/519ubHUdP3L._AC_UL800_.jpg,3.6,5269.0,499.0,1499.0,Displays
HP v222w 64GB USB 2.0 Pen Drive (Silver),https://m.media-amazon.com/images/I/51weXj2hizL._AC_UL800_.jpg,4.2,5260.0,449.0,1300.0,Peripherals
HP v222w 16GB USB 2.0 Pen Drive (Silver),https://m.media-amazon.com/images/I/811EE8jQNBL._AC_UL800_.jpg,4.2,5260.0,299.0,475.0,Peripherals
ORCHID ENGINEERS Stylish Iron Remote Stand For Home (Black Glossy Finish) |Tv Remote Stand Holder For Home Decor| Tv Unit ...,https://m.media-amazon.com/images/I/81BEUn2eTxL._AC_UL800_.jpg,4.4,5199.0,295.0,699.0,Displays
"Storite Optical Bay 2nd Hard Drive Caddy, Universal for 9.5mm CD/DVD Drive Slot (for SSD and HDD)",https://m.media-amazon.com/images/I/71BsOCsuUxL._AC_UL800_.jpg,4.1,5178.0,329.0,1499.0,Peripherals
Zoook Rocker Thunder Bluetooth Party Speaker 20 watts with Karaoke Mic/TF/FM/Lights/USB/Party Speaker/TWS/Echo Control/Blu...,https://m.media-amazon.com/images/I/61D5DMDOdLL._AC_UL800_.jpg,3.6,5169.0,1993.0,2499.0,Speakers
F&D A110 70 W 2.1 Channel Wired Multimedia Speakers with Subwoofer Satellite Speaker,https://m.media-amazon.com/images/I/61YvCyl0UVL._AC_UL800_.jpg,4.1,5164.0,2699.0,2990.0,Speakers
Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),https://m.media-amazon.com/images/I/81BCsKS7WuL._AC_UL800_.jpg,4.3,5143.0,1131.0,2899.0,Laptops
"Tenda F3 300Mbps Wireless Wi-Fi Router (White, Single_Band Not a Modem, 300 megabits_per_Second)",https://m.media-amazon.com/images/I/51wUqxbRNDL._AC_UL800_.jpg,4.2,5131.0,1098.0,2500.0,Wearables
"Rapidotzz Mi Band Straps - Pack of 1 (Black, Unisex) | Removable Straps ONLY for MI Band 3 and 4 | MultiColour | Free Size...",https://m.media-amazon.com/images/I/412ZtpMRuzL._AC_UL800_.jpg,4.2,5127.0,269.0,1499.0,Wearables
"Rapidotzz Mi Band Straps - Pack of 1 (Blue, Unisex) | Removable Straps ONLY for MI Band 3 and 4 | MultiColour | Free Size...",https://m.media-amazon.com/images/I/51ynYUq7IJL._AC_UL800_.jpg,4.2,5127.0,269.0,1499.0,Wearables
Ebee MDF Brown Laptop Table with Drawer,https://m.media-amazon.com/images/I/611OM6qNqnL._AC_UL800_.jpg,3.5,5126.0,899.0,1499.0,Laptops
"Redgear Shadow Blade Mechanical Keyboard with Drive Customization, Spectrum LED Lights, Media Control Knob and Wrist Suppo...",https://m.media-amazon.com/images/I/61NKGdlO36L._AC_UL800_.jpg,4.4,5084.0,2199.0,3999.0,Peripherals
"SYSKA PW-0301 Power Wheel - Extension Board, Grey and White, 1500 watt, 240V, 4m Wire",https://m.media-amazon.com/images/I/51+uyzdPSVL._AC_UL800_.jpg,4.2,5053.0,269.0,270.0,Power
"TP-Link | AC1200 WiFi Range Extender | Up to 1200Mbps Speed | Dual Band Wireless Extender, Repeater, Signal Booster, Acces...",https://m.media-amazon.com/images/I/51anKIr1tLL._AC_UL800_.jpg,4.1,5036.0,2499.0,6499.0,Wearables
"Kadence Heavy-Duty, Double-X, Adjustable Piano Keyboard Stand with Locking Straps (NK13-3kg Dual Braced)",https://m.media-amazon.com/images/I/41uPrmdzTiL._AC_UL800_.jpg,4.4,5033.0,1599.0,2250.0,Peripherals
"GIONEE STYLFIT GSW6 Smartwatch with Bluetooth Calling and Music, Built-in Mic & Speaker, 1.7” Display, Multiple Watch Face...",https://m.media-amazon.com/images/I/61GYLDLqXxL._AC_UL800_.jpg,3.9,5025.0,1591.0,6999.0,Wearables
"GIONEE STYLFIT GSW6 Smartwatch with Bluetooth Calling and Music, Built-in Mic & Speaker, 1.7” Display, Multiple Watch Face...",https://m.media-amazon.com/images/I/61wMOy7AVQL._AC_UL800_.jpg,3.9,5025.0,1599.0,6999.0,Wearables
"HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghostin...",https://m.media-amazon.com/images/I/71f+Iz89ozL._AC_UL800_.jpg,4.2,5000.0,1149.0,1799.0,Peripherals
"Oakremote WiFi All in One Smart Universal Remote | IR Blaster | for TV, AC, Music System etc. Pre-Installed Library for Al...",https://m.media-amazon.com/images/I/31gCGpbbeXL._AC_UL800_.jpg,3.6,4993.0,1164.0,2490.0,Displays
"GM 3262 Cuba 3+1 Power Strip with Master Switch, Indicator, Safety Shutter, 2 International Sockets & 3 USB Ports 2.4A",https://m.media-amazon.com/images/I/61NeRFqACiL._AC_UL800_.jpg,4.4,4954.0,610.0,800.0,Power
"GM 3261 Cuba 4+1 Power Strip with Master Switch, Indicator, Safety Shutter, 3 International Sockets & 3 USB Ports 2.4A",https://m.media-amazon.com/images/I/61TWfSBfACL._AC_UL800_.jpg,4.4,4954.0,789.0,799.0,Power
F Gear Luxur Black 25 liter Laptop Backpack,https://m.media-amazon.com/images/I/61aplTy9d7L._AC_UL800_.jpg,4.4,4920.0,926.0,2580.0,Laptops
"Amkette Xcite Pro USB wired Keyboard & Mouse Combo for Laptop, PC and USB Support Devices with 10 dedicated Multimedia Key...",https://m.media-amazon.com/images/I/51UEVumPvXL._AC_UL800_.jpg,4.0,4881.0,719.0,799.0,Laptops
"coconut WM22 Gold Wireless Gaming Mouse, 500 mAh Rechargeable Battery with 7 Color RGB LED Lighting,7 Buttons with Fire Ke...",https://m.media-amazon.com/images/I/71Cv04O2-8L._AC_UL800_.jpg,4.0,4879.0,798.0,1999.0,Peripherals
VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),https://m.media-amazon.com/images/I/714MfYgM9rL._AC_UL800_.jpg,4.3,4811.0,6999.0,12999.0,Displays
VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),https://m.media-amazon.com/images/I/7106GJudB-L._AC_UL800_.jpg,4.3,4811.0,5699.0,11000.0,Displays
Spigen Tempered Glass Screen Protector [GlasTR Slim] Designed for MacBook Pro 13 inch (M1 / 2017-2021) / MacBook Air 13 in...,https://m.media-amazon.com/images/I/616cyJY66vL._AC_UL800_.jpg,4.3,4724.0,1999.0,2899.0,Laptops
"Action Pro (Made in India Helmet Chin Mount, Motorcycle Helmet Strap Compatible with GoPro Hero 11 10 9 8 7 6 5 4 3+ 3 SJC...",https://m.media-amazon.com/images/I/614J0DqMPlL._AC_UL800_.jpg,3.8,4690.0,399.0,799.0,Cameras
"Hammonds Flycatcher Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown | Fits Upto 16 Inch Laptop/MacBook| Leath...",https://m.media-amazon.com/images/I/91RcOs7rSHL._AC_UL800_.jpg,4.3,4649.0,2705.0,9999.0,Laptops
"Hammonds Flycatcher Genuine Leather Laptop Bag for Men/Office Bag for Men, Brushwood | Fits Upto 16 Inch Laptop/MacBook| L...",https://m.media-amazon.com/images/I/91bm4UWvcIL._AC_UL800_.jpg,4.3,4649.0,2705.0,9999.0,Laptops
"Sounce 3 Pack 20mm Watch Straps Compatible for Amazfit GTS 2 Mini, Amazfit Bip/ Bip U/ Bip U Pro/ Bip Lite, Bip S, Amazfit...",https://m.media-amazon.com/images/I/61x02PZTw8L._AC_UL800_.jpg,3.9,4643.0,299.0,999.0,Wearables
Mercusys MW300RE Wireless Repeater WiFi Booster | MIMO Technology | Three External Antennas | 300Mbps Speed Wi-Fi Range Ex...,https://m.media-amazon.com/images/I/413LMwScBjS._AC_UL800_.jpg,3.8,4618.0,1099.0,1999.0,Networking
Digiway Maser Universal Wall Mount Stand for 14 inch to 32 inch LCD & LED TV,https://m.media-amazon.com/images/I/61iqwhaoI7L._AC_UL800_.jpg,3.6,4609.0,249.0,499.0,Displays
Texas Instruments BA II Plus Professional Calculator | Prompt 10-Digit Display | with IRR & NPV for Cash Flow Analysis | N...,https://m.media-amazon.com/images/I/615CxNZMMtL._AC_UL800_.jpg,4.5,4606.0,4929.0,5500.0,Displays
Onida 108 cm (43 inches) Full HD Smart LED Fire TV 43FIF3 (Black),https://m.media-amazon.com/images/I/713a3sAjiGL._AC_UL800_.jpg,4.3,4579.0,19990.0,38990.0,Displays
Onida 80 cm (32 inches) HD Ready Smart LED Fire TV 32HIF3 (Black),https://m.media-amazon.com/images/I/71K6W3QsL2L._AC_UL800_.jpg,4.3,4579.0,11490.0,24990.0,Displays
"Amazfit GTS 2 (New Version) Smart Watch with Ultra HD AMOLED Display, Built-in Amazon Alexa, Built-in GPS, SpO2 & Stress M...",https://m.media-amazon.com/images/I/51T2nbc4v0L._AC_UL800_.jpg,3.9,4513.0,7999.0,16999.0,Wearables
HP Smart Tank 580 All-in-one WiFi Colour Printer with 1 Extra Black Ink Bottle(Upto 12000 Black and 6000 Colour Prints) an...,https://m.media-amazon.com/images/I/61BZXvFYnQL._AC_UL800_.jpg,4.1,4503.0,16249.0,18848.0,Networking
"HP Ink Tank 416 All-in-one WiFi Colour Printer with Upto 7500 Black and 8000 Colour Pages Included in The Box. - Print, Sc...",https://m.media-amazon.com/images/I/61g9yvlRGNL._AC_UL800_.jpg,4.1,4503.0,14499.0,15708.0,Networking
"Fire-Boltt Dynamite Bluetooth Calling Smartwatch with Industry's Largest 1.81"" Display, 120+ Sports Mode, IP68 Rating, Fas...",https://m.media-amazon.com/images/I/61Cv3MJwswL._AC_UL800_.jpg,4.1,4494.0,2499.0,9999.0,Wearables
"ORCHID ENGINEERS - Welcome Gesture Lady Design Remote Holder/Organizer For Tv Ac Dvd Dth Remotes, Living Room Decor, Showp...",https://m.media-amazon.com/images/I/81hRu0-DBAL._AC_UL800_.jpg,4.3,4481.0,449.0,799.0,Displays
ORCHID ENGINEERS Stylish Iron Remote Stand For Home ( Silver Glossy Finish) | Tv Remote Stand Holder For Home Decor| Tv Un...,https://m.media-amazon.com/images/I/81swhsODrlL._AC_UL800_.jpg,4.3,4481.0,529.0,1299.0,Displays
"XP-Pen StarG640 Ultra-Thin Graphic Drawing Tablet (6"" x 4"", 8192 Levels of Pressure Sensitivity, Battery-Free Stylus, Black)",https://m.media-amazon.com/images/I/51c0+7+udkL._AC_UL800_.jpg,4.2,4479.0,3199.0,4499.0,Tablets
"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, ...",https://m.media-amazon.com/images/I/712xUJ25gsL._AC_UL800_.jpg,4.5,4477.0,425.0,899.0,Peripherals
"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivit...",https://m.media-amazon.com/images/I/616NPYYloKL._AC_UL800_.jpg,4.0,4463.0,549.0,899.0,Peripherals
"HP USB X500 Wired Optical Sensor Mouse 3 Buttons Windows 8 Supported, Black (E5C12AA)",https://m.media-amazon.com/images/I/51jQZ02JLIS._AC_UL800_.jpg,4.4,4460.0,459.0,500.0,Peripherals
"Lenovo 530 Wireless Mouse (Platinum Grey): Ambidextrous, Ergonomic Mouse, Up to 8 Million clicks for Left and Right Button...",https://m.media-amazon.com/images/I/41bhdL0haLL._AC_UL800_.jpg,4.5,4436.0,975.0,1690.0,Peripherals
"Lenovo Legion M200 RGB Gaming Wired USB Mouse, Ambidextrous, 5-Buttons, Upto 2400 DPI with 4 Levels DPI Switch, 7-Colour R...",https://m.media-amazon.com/images/I/61ROx1hBZyL._AC_UL800_.jpg,4.4,4427.0,799.0,2114.0,Peripherals
"HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.",https://m.media-amazon.com/images/I/61vkUTSHzzL._AC_UL800_.jpg,3.6,4391.0,5999.0,7005.0,Networking
